Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"QCL","Cultures et produits animaux","064","Bhoutan","5111","Réserves","02112","Buffles","2017","2017","Tête","550","A","Chiffre officiel"
"QCL","Cultures et produits animaux","064","Bhoutan","5111","Réserves","02123","Caprins","2017","2017","Tête","42689","A","Chiffre officiel"
"QCL","Cultures et produits animaux","064","Bhoutan","5111","Réserves","02131","Chevaux","2017","2017","Tête","13322","A","Chiffre officiel"
"QCL","Cultures et produits animaux","064","Bhoutan","5111","Réserves","02133","Mules et bardots","2017","2017","Tête","4751","A","Chiffre officiel"
"QCL","Cultures et produits animaux","064","Bhoutan","5111","Réserves","02122","Ovins","2017","2017","Tête","10444","A","Chiffre officiel"
"QCL","Cultures et produits animaux","064","Bhoutan","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","1068","A","Chiffre officiel"
"QCL","Cultures et produits animaux","064","Bhoutan","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","18815","A","Chiffre officiel"
"QCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5111","Réserves","02132","Anes","2017","2017","Tête","635168","I","Valeur imputée"
"QCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5111","Réserves","02111","Bovins","2017","2017","Tête","9304000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5111","Réserves","02121.02","Camélidés, autres","2017","2017","Tête","3056385","A","Chiffre officiel"
"QCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5112","Réserves","02154","Canards","2017","2017","1000 têtes","674","E","Valeur estimée"
"QCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5111","Réserves","02123","Caprins","2017","2017","Tête","2210000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5111","Réserves","02131","Chevaux","2017","2017","Tête","501059","I","Valeur imputée"
"QCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5112","Réserves","02152","Dindes","2017","2017","1000 têtes","157","I","Valeur imputée"
"QCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5112","Réserves","02191","Leporides","2017","2017","1000 têtes","280","E","Valeur estimée"
"QCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5111","Réserves","02133","Mules et bardots","2017","2017","Tête","82771","I","Valeur imputée"
"QCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5111","Réserves","02122","Ovins","2017","2017","Tête","7442000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","220304","I","Valeur imputée"
"QCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5112","Réserves","02192.01","Rongeurs, autres","2017","2017","1000 têtes","426","I","Valeur imputée"
"QCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5114","Réserves","02196","Ruches","2017","2017","No","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","2951000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5111","Réserves","02111","Bovins","2017","2017","Tête","444522","A","Chiffre officiel"
"QCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5112","Réserves","02154","Canards","2017","2017","1000 têtes","51","A","Chiffre officiel"
"QCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5111","Réserves","02123","Caprins","2017","2017","Tête","73287","A","Chiffre officiel"
"QCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5111","Réserves","02131","Chevaux","2017","2017","Tête","15599","A","Chiffre officiel"
"QCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5112","Réserves","02152","Dindes","2017","2017","1000 têtes","90","A","Chiffre officiel"
"QCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5112","Réserves","02191","Leporides","2017","2017","1000 têtes","8","A","Chiffre officiel"
"QCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5112","Réserves","02153","Oies","2017","2017","1000 têtes","27","A","Chiffre officiel"
"QCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5111","Réserves","02122","Ovins","2017","2017","Tête","1016735","A","Chiffre officiel"
"QCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","16282","A","Chiffre officiel"
"QCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5114","Réserves","02196","Ruches","2017","2017","No","404698","A","Chiffre officiel"
"QCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","548011","A","Chiffre officiel"
"QCL","Cultures et produits animaux","072","Botswana","5111","Réserves","02132","Anes","2017","2017","Tête","140215","A","Chiffre officiel"
"QCL","Cultures et produits animaux","072","Botswana","5111","Réserves","02111","Bovins","2017","2017","Tête","1100375","A","Chiffre officiel"
"QCL","Cultures et produits animaux","072","Botswana","5111","Réserves","02123","Caprins","2017","2017","Tête","1199661","A","Chiffre officiel"
"QCL","Cultures et produits animaux","072","Botswana","5111","Réserves","02131","Chevaux","2017","2017","Tête","15402","A","Chiffre officiel"
"QCL","Cultures et produits animaux","072","Botswana","5112","Réserves","02191","Leporides","2017","2017","1000 têtes","123","I","Valeur imputée"
"QCL","Cultures et produits animaux","072","Botswana","5111","Réserves","02133","Mules et bardots","2017","2017","Tête","3297","I","Valeur imputée"
"QCL","Cultures et produits animaux","072","Botswana","5111","Réserves","02122","Ovins","2017","2017","Tête","234621","A","Chiffre officiel"
"QCL","Cultures et produits animaux","072","Botswana","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","710","A","Chiffre officiel"
"QCL","Cultures et produits animaux","072","Botswana","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","1437","A","Chiffre officiel"
"QCL","Cultures et produits animaux","076","Brésil","5111","Réserves","02132","Anes","2017","2017","Tête","903240","E","Valeur estimée"
"QCL","Cultures et produits animaux","076","Brésil","5111","Réserves","02111","Bovins","2017","2017","Tête","215003578","A","Chiffre officiel"
"QCL","Cultures et produits animaux","076","Brésil","5111","Réserves","02112","Buffles","2017","2017","Tête","1375168","A","Chiffre officiel"
"QCL","Cultures et produits animaux","076","Brésil","5112","Réserves","02154","Canards","2017","2017","1000 têtes","3601","E","Valeur estimée"
"QCL","Cultures et produits animaux","076","Brésil","5111","Réserves","02123","Caprins","2017","2017","Tête","10257806","A","Chiffre officiel"
"QCL","Cultures et produits animaux","076","Brésil","5111","Réserves","02131","Chevaux","2017","2017","Tête","5512009","A","Chiffre officiel"
"QCL","Cultures et produits animaux","076","Brésil","5112","Réserves","02152","Dindes","2017","2017","1000 têtes","29430","E","Valeur estimée"
"QCL","Cultures et produits animaux","076","Brésil","5112","Réserves","02191","Leporides","2017","2017","1000 têtes","207","E","Valeur estimée"
"QCL","Cultures et produits animaux","076","Brésil","5111","Réserves","02133","Mules et bardots","2017","2017","Tête","1248188","I","Valeur imputée"
"QCL","Cultures et produits animaux","076","Brésil","5111","Réserves","02122","Ovins","2017","2017","Tête","18606767","A","Chiffre officiel"
"QCL","Cultures et produits animaux","076","Brésil","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","1426659","A","Chiffre officiel"
"QCL","Cultures et produits animaux","076","Brésil","5114","Réserves","02196","Ruches","2017","2017","No","1017774","I","Valeur imputée"
"QCL","Cultures et produits animaux","076","Brésil","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","41383029","A","Chiffre officiel"
"QCL","Cultures et produits animaux","096","Brunéi Darussalam","5111","Réserves","02111","Bovins","2017","2017","Tête","651","A","Chiffre officiel"
"QCL","Cultures et produits animaux","096","Brunéi Darussalam","5111","Réserves","02112","Buffles","2017","2017","Tête","2679","A","Chiffre officiel"
"QCL","Cultures et produits animaux","096","Brunéi Darussalam","5112","Réserves","02154","Canards","2017","2017","1000 têtes","233","I","Valeur imputée"
"QCL","Cultures et produits animaux","096","Brunéi Darussalam","5111","Réserves","02123","Caprins","2017","2017","Tête","7589","A","Chiffre officiel"
"QCL","Cultures et produits animaux","096","Brunéi Darussalam","5111","Réserves","02122","Ovins","2017","2017","Tête","4187","E","Valeur estimée"
"QCL","Cultures et produits animaux","096","Brunéi Darussalam","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","17051","A","Chiffre officiel"
"QCL","Cultures et produits animaux","096","Brunéi Darussalam","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","1300","E","Valeur estimée"
"QCL","Cultures et produits animaux","100","Bulgarie","5111","Réserves","02132","Anes","2017","2017","Tête","18500","E","Valeur estimée"
"QCL","Cultures et produits animaux","100","Bulgarie","5111","Réserves","02111","Bovins","2017","2017","Tête","557866","A","Chiffre officiel"
"QCL","Cultures et produits animaux","100","Bulgarie","5111","Réserves","02112","Buffles","2017","2017","Tête","12273","A","Chiffre officiel"
"QCL","Cultures et produits animaux","100","Bulgarie","5112","Réserves","02154","Canards","2017","2017","1000 têtes","1128","A","Chiffre officiel"
"QCL","Cultures et produits animaux","100","Bulgarie","5111","Réserves","02123","Caprins","2017","2017","Tête","237543","A","Chiffre officiel"
"QCL","Cultures et produits animaux","100","Bulgarie","5111","Réserves","02131","Chevaux","2017","2017","Tête","42000","E","Valeur estimée"
"QCL","Cultures et produits animaux","100","Bulgarie","5112","Réserves","02152","Dindes","2017","2017","1000 têtes","32","A","Chiffre officiel"
"QCL","Cultures et produits animaux","100","Bulgarie","5112","Réserves","02191","Leporides","2017","2017","1000 têtes","150","E","Valeur estimée"
"QCL","Cultures et produits animaux","100","Bulgarie","5111","Réserves","02133","Mules et bardots","2017","2017","Tête","1500","E","Valeur estimée"
"QCL","Cultures et produits animaux","100","Bulgarie","5112","Réserves","02153","Oies","2017","2017","1000 têtes","17","A","Chiffre officiel"
"QCL","Cultures et produits animaux","100","Bulgarie","5111","Réserves","02122","Ovins","2017","2017","Tête","1360087","A","Chiffre officiel"
"QCL","Cultures et produits animaux","100","Bulgarie","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","17738","A","Chiffre officiel"
"QCL","Cultures et produits animaux","100","Bulgarie","5114","Réserves","02196","Ruches","2017","2017","No","754105","A","Chiffre officiel"
"QCL","Cultures et produits animaux","100","Bulgarie","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","616426","A","Chiffre officiel"
"QCL","Cultures et produits animaux","854","Burkina Faso","5111","Réserves","02132","Anes","2017","2017","Tête","1206371","A","Chiffre officiel"
"QCL","Cultures et produits animaux","854","Burkina Faso","5111","Réserves","02111","Bovins","2017","2017","Tête","9647073","A","Chiffre officiel"
"QCL","Cultures et produits animaux","854","Burkina Faso","5111","Réserves","02121.01","Camelidés","2017","2017","Tête","19475","A","Chiffre officiel"
"QCL","Cultures et produits animaux","854","Burkina Faso","5111","Réserves","02123","Caprins","2017","2017","Tête","15179490","A","Chiffre officiel"
"QCL","Cultures et produits animaux","854","Burkina Faso","5111","Réserves","02131","Chevaux","2017","2017","Tête","41163","A","Chiffre officiel"
"QCL","Cultures et produits animaux","854","Burkina Faso","5111","Réserves","02122","Ovins","2017","2017","Tête","10137973","A","Chiffre officiel"
"QCL","Cultures et produits animaux","854","Burkina Faso","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","36882","A","Chiffre officiel"
"QCL","Cultures et produits animaux","854","Burkina Faso","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","2489317","A","Chiffre officiel"
"QCL","Cultures et produits animaux","108","Burundi","5111","Réserves","02111","Bovins","2017","2017","Tête","1077539","A","Chiffre officiel"
"QCL","Cultures et produits animaux","108","Burundi","5111","Réserves","02123","Caprins","2017","2017","Tête","3619962","A","Chiffre officiel"
"QCL","Cultures et produits animaux","108","Burundi","5112","Réserves","02152","Dindes","2017","2017","1000 têtes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","108","Burundi","5112","Réserves","02191","Leporides","2017","2017","1000 têtes","614","A","Chiffre officiel"
"QCL","Cultures et produits animaux","108","Burundi","5111","Réserves","02122","Ovins","2017","2017","Tête","527464","A","Chiffre officiel"
"QCL","Cultures et produits animaux","108","Burundi","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","2300","E","Valeur estimée"
"QCL","Cultures et produits animaux","108","Burundi","5114","Réserves","02196","Ruches","2017","2017","No","207819","I","Valeur imputée"
"QCL","Cultures et produits animaux","108","Burundi","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","618176","A","Chiffre officiel"
